source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,astrometric_excess_noise,teff_gspphot,radius_gspphot,add_teff,add_r,add_g,add_b
2090166351663597696,280.96479581983937,31.926053516550216,19.91764035598789,0.038531303,5.5928617,5.7759676,5.2765164,0.49945116,0.9495432,0.34867406,6774.9023,2.3791,6391.379103060078,1.0,0.9899364352791254,0.969721224422675
2123558588515416320,275.3859333049117,49.1218190294722,4.908845924800492,0.10955544,4.1651783,5.295134,3.1365666,2.1585674,1.0723972,0.90235496,,,3013.2424777009596,1.0,0.6966210935735079,0.43463286709691773
2145692272977460736,278.4862009293502,52.353521513297565,,,5.5061045,5.614112,4.3798423,1.2342696,,59.409542,,,4242.567045481041,1.0,0.8300882029112628,0.6935353909656518
2146355278489784960,281.6796191214834,52.98793776982096,2.8261730113754995,0.058653675,5.8612037,5.8296647,5.8429127,-0.013247967,1.07772,0.40412343,15898.213,6.713,10293.55346824506,0.7835705622059,0.8506180139508199,1.0
2153625661689553408,283.4431298230817,57.48648709661544,5.450080999466184,0.017424831,5.864479,6.491983,5.1062326,1.3857503,0.9027992,0.13268484,4792.336,19.56,3973.8567118347833,1.0,0.804564605747566,0.6465449359490192
2153721284841108096,284.1874276759789,57.814541589262,11.31054461458353,0.052438486,5.3429675,5.919932,4.6242647,1.2956672,1.4879204,0.46928784,4488.3677,12.0486,4129.199120137708,1.0,0.8195228235456427,0.6742036312700068
2168772460856481792,314.1079941637615,49.195888706843526,3.3382749006155894,0.029832287,5.6359653,6.156944,4.9590487,1.197895,1.209285,0.2618443,4996.3486,26.9677,4312.861445583459,1.0,0.8364984411976397,0.705185539865276
2181544426593974400,307.8384287057545,52.30980004878223,8.61186230261487,0.020044956,5.9352603,6.4401836,5.2707276,1.169456,0.9944555,0.15325497,4917.3916,9.9494,4369.545349129554,1.0,0.8415918815913194,0.7144013271494112
2191213153886504704,319.81533890365745,58.62348562292023,0.5545572461403149,0.17933892,4.657596,5.8876805,3.612724,2.2749565,2.657789,1.6189104,6297.264,184.5131,2908.3381482402356,1.0,0.6827985921884377,0.4055638014189838
2245998176160116736,310.7962062471691,66.6576000389326,23.18238086736177,0.042822093,5.5520673,5.651855,5.3557277,0.29612732,0.73837733,0.35666648,7745.4756,1.6624,7486.5649241108395,0.9024779896728101,0.9215506437687228,1.0
2259778527188126464,273.821393459328,68.75553647434897,11.915188959405029,0.030683974,5.6676817,6.201173,4.975045,1.2261276,1.173438,0.23359458,4892.2344,8.6406,4258.092379607302,1.0,0.831513069683998,0.6961300455640664
2261630791965200896,293.8507779529774,69.80556556572053,2.793909456151498,0.11924785,5.348976,7.329323,4.010663,3.3186598,1.1184919,0.90320754,3548.161,193.4346,2220.101101604808,1.0,0.5774652149900908,0.16258791614174484
2281778105594488192,354.83578083298244,77.63312481414683,72.51669209892496,0.14698927,2.9429574,3.6605105,2.4036362,1.2568743,3.2124221,1.2353047,,,4200.078498407686,1.0,0.8261619124227888,0.686370507631576
2293540887145084800,277.43737350452494,77.54706867369683,7.100861251648417,0.036601253,5.3069158,5.900479,4.578001,1.3224778,0.8377675,0.3045,,,4081.6554782763633,1.0,0.8150053629259727,0.6658870516118944
2335277455181495296,3.434848976819587,-26.284936013422826,4.104868311020415,0.04756647,5.579134,6.3927336,4.700701,1.6920323,1.2653854,0.2586846,4436.428,38.0215,3525.8060466236984,1.0,0.7578999222586317,0.5578395777723693
2349940954566607488,11.184668731777494,-22.005769628203897,36.82763400693113,0.10155362,5.1266494,5.30852,4.815921,0.492599,0.9297787,0.53407586,6898.924,1.5923,6422.646407079513,1.0,0.9918401030239441,0.9728624522911082
2378896524563606144,350.314487065015,-26.9868190860127,9.86187537535088,0.06214825,5.4396467,5.8610263,4.844861,1.0161653,0.926232,0.30573598,,,4704.2580430066755,1.0,0.8703834520726463,0.765845811053597
2379056847102855552,347.4360547530333,-28.08855900978368,5.136411445857012,0.035264216,5.4599795,6.130288,4.6688194,1.4614687,1.0350863,0.24743126,4729.066,25.5548,3852.3976307048506,1.0,0.7924559385904764,0.623893347529325
2405127813985747456,349.8504514838891,-18.075328496547503,2.75374326246213,0.06976655,5.373022,6.2187214,4.483745,1.7349763,1.2740632,0.3979771,4406.553,85.4289,3471.2009829507806,1.0,0.7518113584499575,0.5459672622561811
2432909346083636096,355.2874483985821,-11.680636773952552,9.181563562943092,0.04336284,5.678531,6.1295543,5.013139,1.1164155,1.1865404,0.22303918,,,4479.5555889663265,1.0,0.8512912124655121,0.7318527998192952
2468126355628733184,17.8221069491397,-13.503269544494872,2.1690767939575326,0.05595906,5.764152,7.374337,4.508276,2.8660612,1.2304192,0.31641832,,,2473.135360420019,1.0,0.6195682747454478,0.2649602885448303
2470289889570932224,20.11564053161913,-11.239327911125493,8.842157195534808,0.030982496,5.8623724,6.399511,5.1639376,1.2355733,0.877602,0.16901678,,,4240.092124734639,1.0,0.8298605806526985,0.6931206248081317
2472524234636869248,14.68263440564479,-11.380039485011364,9.750091531891512,0.0666387,5.3584676,5.844627,4.7112274,1.1333995,1.1509669,0.401259,5069.6084,10.3068,4443.701228709235,1.0,0.8481564375711311,0.7262263998324962
2473215552572857984,16.521590098536702,-9.839327368405446,6.095875297008731,0.067485325,5.5720835,5.5699677,5.5467367,0.02323103,0.8846272,0.4160063,9509.56,4.1475,9844.404773611383,0.7951889029732873,0.8577453350770248,1.0
2474724769720911104,13.926633091238134,-7.347347105380337,5.595406485700293,0.070399486,5.2796674,6.123719,4.3710313,1.7526879,1.2187706,0.42734185,4406.8794,32.395,3449.185986102457,1.0,0.749329510618474,0.5411063537032036
2494336311948357504,32.899262693152835,-1.825568797491288,8.61727147702083,0.039598502,5.6801023,6.164784,5.0256944,1.1390896,0.93016607,0.19998856,5064.7544,10.6472,4431.823451485993,1.0,0.8471123742566892,0.7243495697879871
2531931157122730368,17.93102078424254,-2.2511749781970884,5.621275141903771,0.05323993,5.4396024,6.1825347,4.5933547,1.58918,0.90185624,0.33458054,,,3664.120114600677,1.0,0.7729099309367121,0.5867998880884068
2569476764791877632,31.55103523570328,8.248055454978026,3.479733371412767,0.070077755,5.2615104,6.567469,4.125628,2.4418411,1.2823349,0.4205947,,,2770.3395168008105,1.0,0.6638359647979999,0.3647899185494693
2585868490297270144,24.27436244166704,12.141825955491717,30.349341229786077,0.7236904,5.4418836,5.6350045,5.1201687,0.51483583,10.050222,4.433822,,,6322.359905265139,1.0,0.9857011144012936,0.9627223204076476
2616117395207081472,334.2187739945085,-9.040099937117764,9.416294454615407,0.06287242,5.4661636,6.0450563,4.7419257,1.3031306,1.2074918,0.32814556,4508.8135,13.1972,4115.848295649315,1.0,0.818259540271851,0.6718810645806512
2662455625565532672,347.80866191861065,5.004313633338974,3.900584275968257,0.23438399,4.6237364,7.0067134,3.310419,3.6962943,1.9117951,1.3465096,,,2045.966793321771,1.0,0.5456024549319456,0.07893835831998941
2688565247153686272,323.67825895244374,1.8291168616511493,3.324585215309954,0.103512265,4.8618784,6.758158,3.5517414,3.2064168,0.9661558,0.6000389,,,2277.818103759811,1.0,0.5874767666176431,0.18769509228989695
2732748159843086720,340.2207745467089,14.549810289979543,,,5.8654714,5.9073324,4.986658,0.9206743,,77.08557,,,4941.639373859998,1.0,0.8895868046515061,0.7995864169219876
2847870394526133760,359.1728130983553,22.6480660779946,3.90171876267368,0.05264434,5.3997025,6.4455843,4.369032,2.0765524,1.0024627,0.3160557,,,3091.961237566986,1.0,0.7066808528781202,0.4554677926464904
2891816671700460288,95.52831507928492,-33.43663025921882,15.049040159579686,0.44551858,3.6113985,4.0907116,2.9981956,1.092516,9.537492,3.51284,5005.9663,12.735,4531.051811873347,1.0,0.8557499455441138,0.7398331642638136
2965792913525710976,87.83148955157748,-20.88197153896088,28.423443137771343,0.16896512,3.4712873,4.0687184,2.7904792,1.2782393,5.9912333,1.1891669,,,4160.7302233444725,1.0,0.8224902220174831,0.6796498141664389
2968057185930727680,82.7818144437999,-20.863845801859966,13.073621344545696,0.05816297,5.5250425,5.52232,5.505157,0.0171628,1.1405972,0.50389415,,,9916.077020197223,0.7932347410480929,0.8565497168085732,1.0
2978128540637165568,68.75344212862295,-19.921130725389524,8.967198460443143,0.022817835,5.810694,6.3732615,5.0875616,1.2856998,0.99603194,0.18693517,,,4147.171030939679,1.0,0.8212169291088454,0.6773145028112046
2978712621830357504,71.03349954846963,-18.666663086735376,10.45655392731621,0.04535497,5.5213685,5.52741,5.4802933,0.047116756,0.93901515,0.41255516,9049.305,2.7702,9573.128163845546,0.8029779626601116,0.8624983352406759,1.0
2981583790287411200,79.71210885930144,-18.129780581089395,40.47848602908938,0.025488071,5.815227,6.102131,5.3604097,0.74172115,0.96778935,0.19212691,5898.6895,1.4011,5462.825356667111,1.0,0.9286998895210468,0.867044732371446
2993727312103746048,93.93708163526549,-13.718462280670954,8.155647129012362,0.1090648,4.966546,4.9407287,5.0009913,-0.06026268,1.2312602,0.74009603,,,10945.065833158365,0.7689627580077565,0.8415915124241512,1.0
3016424530632449280,82.98274667917148,-7.301559457042783,2.456718407704508,0.14029346,4.5462146,4.4143147,4.807469,-0.39315414,1.1790639,0.99281,26322.242,7.5185,21246.075315299735,0.6618659613879725,0.7729931477957119,1.0
3023711269067191296,87.1458581131804,-4.095664047742017,65.74459508507027,0.030716265,5.805881,6.1297007,5.3133903,0.8163104,1.0174928,0.2125015,5647.247,0.9528,5231.982267220093,1.0,0.9118577679800091,0.838194178307541
3036768068439044608,116.9858447274778,-12.192360424465246,34.72213854647776,0.07948276,5.5664444,5.637464,4.967812,0.669652,1.3834623,0.39202645,,,5707.557066055379,1.0,0.9457952058539653,0.8960449405668767
3080111439567156992,129.6892367271998,3.3413639401239155,8.688730128103515,0.12421532,4.107481,4.7055707,3.3822498,1.3233209,4.778352,0.81310856,4703.173,28.1759,4080.1789291171294,1.0,0.8148642244012984,0.6656267162993645
3120313707851927296,96.80734806861902,0.2992043358231788,3.8855777293090648,0.10741715,4.879373,5.4532237,4.1760035,1.2772202,1.1362774,0.58544606,,,4162.5896015269,1.0,0.8226645056457125,0.6799692751171109
3142758588463986432,109.94879428626233,7.142685690692131,18.488136075804046,0.034784812,5.782017,6.0464396,5.3529534,0.6934862,0.9311946,0.19690475,6094.115,2.8707,5624.063981765515,1.0,0.9400467426100432,0.886324181371255
3202157848727653760,64.33002155101678,-6.472199007199522,4.161149183192083,0.029052718,5.6745934,6.187001,5.002679,1.1843224,0.8382061,0.17250507,4887.598,23.3375,4339.720457107735,1.0,0.8389202014051106,0.7095718298493667
3222908175762554496,85.61905824956831,1.4745655288462125,10.674374374826312,0.11485348,4.5347657,5.1480517,3.790237,1.3578148,1.0091674,0.7033723,,,4020.710038011882,1.0,0.8091369182372883,0.6550364797803528
3243503471660664320,57.19800682881657,-7.015084097241315,3.058121693308289,0.068364374,5.318966,7.2904205,3.981764,3.3086565,1.2930843,0.47090042,,,2225.1240883479772,1.0,0.578346779072503,0.16481963234490624
3243848890110396416,54.62187629085083,-7.392140619904748,8.022655686329363,0.039869968,5.6065106,6.085538,4.967143,1.1183949,1.1054049,0.23460807,5028.5576,11.6947,4475.3456714812655,1.0,0.850924438710608,0.7311951755186334
3285406714492726784,67.41234934048092,5.164190660659742,2.8855802486659483,0.037112415,5.7382703,7.260393,4.520276,2.740117,0.98307663,0.21527913,,,2554.3578112257765,1.0,0.6321734191787248,0.2941138979127236
3299306676068154752,63.8836641862082,8.892257670241154,6.446277963124443,0.20953576,4.259019,4.2135696,4.251738,-0.03816843,2.6921525,1.3667452,15005.779,7.5256,10627.746860526997,0.7757859939607908,0.8458169071210513,1.0
3299587566928862976,65.9658647128416,9.460976008216258,,,5.705288,5.126518,4.990391,0.136127,,8.13107,,,8692.755241016363,0.8338118432782282,0.8811206797221514,1.0
3312748824193704832,67.14423196264237,15.962025308010457,24.76925610737078,0.43628374,3.577121,4.134203,2.972253,1.1619499,5.7443924,2.952817,,,4384.768059372674,1.0,0.8429484939383364,0.7168498642703869
3321343225549328000,87.00098135191693,6.454046887747583,7.982035462014671,0.13253732,5.897279,5.4949126,5.100382,0.39453077,1.0058206,0.4344665,7610.0327,6.1844,6909.49999848807,0.9635183881582081,0.9563847761973873,1.0
3331979901042416512,94.1112894406178,12.272992041846027,51.05181761882636,0.096936114,4.9164104,5.1468368,4.554791,0.5920458,0.9790633,0.6065081,6455.563,1.3961,5998.863400996622,1.0,0.9652130456784678,0.9286598708677756
3337991583943473280,83.78449673650563,9.934150110721673,2.593573795321076,0.4032116,3.528103,3.4947097,3.6371272,-0.14241743,4.8226757,1.988466,33118.273,9.6577,12339.263973525098,0.7439383397064239,0.8259538937203271,1.0
3379154206913709056,99.77215809271924,22.0307783789564,8.731465693578073,0.07488732,5.809522,6.3165383,5.134041,1.1824975,0.9458161,0.20410785,,,4343.35855623182,1.0,0.8392470798156157,0.7101632459720641
3390049198910034560,82.60894307901444,15.360272438943182,9.607031918178777,0.03669556,5.907031,5.955921,5.7814503,0.1744709,0.9636147,0.22524972,9703.533,2.9258,8365.994089604103,0.8483048155173242,0.8897706210885289,1.0
3390888744757273472,81.94005432439646,15.873953797987657,6.481430881645026,0.10140678,5.4919605,5.50642,5.4227276,0.08369255,1.0235121,0.51315403,,,9188.376764135919,0.815256854999673,0.8699507394373616,1.0
3398961874526273920,88.73619193173208,19.749592581059897,1.6307293492297823,0.08404661,5.8841724,5.796507,6.0095057,-0.21299887,0.8959499,0.43578488,17821.574,9.1082,13906.433791932503,0.7223655674001469,0.8122893780049001,1.0
3406917219108423808,72.84398461826676,18.839698327208737,26.12212171857717,0.7454304,5.033988,5.1479177,4.8363976,0.3115201,6.7581897,3.9535594,7543.088,2.6183,7389.426633654849,0.910638373071774,0.9262653889475742,1.0
3436911415277140224,93.84416519301544,29.49691602956809,18.27027873304325,0.16092099,4.028311,4.555668,3.3513443,1.2043235,5.9200425,0.95855284,4670.194,11.704,4300.2612092489935,1.0,0.8353571307146741,0.7031155518849702
3459927423462652160,178.97855372113972,-39.68959384958813,8.10865052696885,0.02778337,5.8691177,6.3644557,5.2055793,1.1588764,0.9128339,0.14477268,4866.583,11.0412,4391.033423114013,1.0,0.8435054808756325,0.7178544359359869
3490856994789452416,178.67747697530453,-25.71355067130207,11.419404524036516,0.06939396,5.033878,5.490702,4.40261,1.0880923,1.119895,0.41570255,,,4540.7204592392145,1.0,0.8565814396655239,0.7413185283173612
3528976341368900096,190.3159322484771,-13.013862793568546,12.26884386444608,0.052955884,5.751549,5.9595623,5.392622,0.5669403,0.89546394,0.21266139,6641.233,3.9195,6100.078724509527,1.0,0.9717397574950876,0.9395486731255014
3532027383058513664,167.18294346262527,-28.08075244563961,18.313902228427462,0.07518338,5.421471,5.4426517,5.3577137,0.08493805,1.1011497,0.4948975,8850.418,1.8317,9175.876477383026,0.8156835631215547,0.8702088433068174,1.0
3544125550016418048,176.19086105478968,-18.35078590188443,9.511298612148256,0.20415919,4.4437094,4.9412956,3.8137484,1.1275473,1.6485091,1.3185956,5032.0703,15.7471,4455.987345372933,1.0,0.8492334619613247,0.7281609535346726
3566316993198664192,168.84842354028785,-11.588321629338129,2.537841970086742,0.04560168,5.619176,7.158156,4.389257,2.768899,1.0395458,0.27641335,,,2535.3199681800106,1.0,0.6292552200988842,0.28741959694475017
3604079616975432960,200.7544111395892,-17.735404825737145,11.038278384229615,0.075977415,5.0929937,5.5885267,4.437214,1.1513128,0.9194719,0.43749103,4853.217,11.3181,4406.532228819429,1.0,0.8448799076415069,0.7203315200871768
3615103045677755392,211.67779704141816,-9.313497352055265,17.56269136742913,0.09936776,5.373695,5.554564,5.062555,0.49200916,1.0189953,0.3945348,,,6425.353384903189,1.0,0.9920044775905495,0.9731335527318365
3667302325846472320,213.06566557520827,2.4093101388858527,13.228111261805555,0.12913291,4.9613647,4.911909,5.030709,-0.11879969,1.1111035,0.7562897,12333.163,2.1597,11898.970227679103,0.7511060714688732,0.8304559438604923,1.0
3704342295607157120,193.89877797423057,3.3972301950318524,17.4064804454874,0.25126106,2.4037774,3.9102104,2.0112715,1.8989389,2.7638447,1.3995912,,,3277.8532779233506,1.0,0.7294550346087737,0.5017117674745245
3718284412283736704,202.5003537723372,7.178873381619298,4.646230186093243,0.03595036,5.660509,6.4353237,4.794435,1.6408887,0.9924238,0.20302576,,,3593.204735229884,1.0,0.7652862778105063,0.572144506037787
3723554268436602240,210.631835043388,9.685782710160318,3.099057124613505,0.033200946,5.87496,6.3974733,5.178669,1.2188044,1.0245681,0.17452422,6028.709,23.5277,4272.158419116438,1.0,0.8327995284297752,0.6984701639483638
3751290548759011712,159.38882545581276,-13.384714500731478,,,3.857222,5.267002,2.7988002,2.4682019,,1.3102288,,,2749.757441818519,1.0,0.6609270573749872,0.3584375649592122
3789997584304886912,169.16492606970593,-3.651765921963768,17.28272485768198,0.19382703,4.417504,4.515407,4.1883006,0.32710648,2.4302912,1.1749963,7596.246,3.6628,7293.829424247847,0.9193265004676066,0.9312649765340296,1.0
3809266869178231936,161.28918964396283,2.4878751310691887,,,5.90765,6.5206666,5.161178,1.3594885,,0.6941675,,,4017.870475769141,1.0,0.8088613320273018,0.6545256081943804
3863041405912403712,155.75179755679474,6.542204486671357,13.240942116875898,0.06410584,5.761738,6.3174496,5.0630617,1.2543879,1.4351691,0.30973208,,,4204.708388289999,1.0,0.8265916758330564,0.6871558539981198
3897724469419137664,176.4647373314568,6.528561818446899,9.84462371253032,0.27439094,3.3209586,4.32366,2.4867687,1.8368912,3.0909705,1.2634242,,,3348.3500073589216,1.0,0.7377555687031386,0.5182684400845781
4021893417054921984,172.72825041705616,28.451577670608792,3.723069688306437,0.10898393,5.8761697,7.0127773,4.8198247,2.1929526,3.3353179,0.6135354,5147.3574,50.6462,2981.4502534858507,1.0,0.6924835412947664,0.4259863363972678
4069284017518384512,269.28108039836746,-23.939255578712203,0.8035367875255349,0.048637018,5.521332,6.84554,4.3898764,2.4556637,0.8287858,0.25513738,4896.4473,472.4263,2759.5079013747604,1.0,0.6623078144784118,0.36145616226644983
4097259647761874304,274.2984269146689,-17.373966192115233,3.067223051379602,0.09594685,5.2285385,6.0678463,4.3358593,1.731987,0.95535606,0.4010476,,,3474.9452955254046,1.0,0.7522319045897671,0.5467896950291338
4109030160308317312,258.83511696459266,-26.60789783205067,168.13027793748972,0.10807573,4.828591,5.282556,4.2228065,1.0597496,0.66811454,0.55409306,4997.0127,0.7682,4603.713140924834,1.0,0.8619557853029073,0.7508977171001808
4112977922408078848,254.99047156795936,-25.09227017963234,6.048476014070639,0.085743584,4.9917355,6.1327558,3.9278193,2.2049365,1.0866191,0.54307604,5050.9434,46.039,2970.531253790537,1.0,0.6910523186296164,0.4229846574438179
4131941783535773568,250.39316595282332,-17.742173535515366,8.481791471350974,0.119177684,4.572637,5.1566353,3.848927,1.3077083,0.81131375,0.60186315,,,4107.704059749195,1.0,0.8174869015631439,0.6704593663267416
4136456103410398336,259.06614235311883,-15.2236879412392,3.747645963955958,0.04858343,5.6532536,6.8270864,4.5802627,2.2468238,1.1948076,0.2701699,,,2933.002403541394,1.0,0.6860927431588462,0.4125394781984757
4182958848189670016,294.39290982705467,-14.302449709836804,31.577043537278104,0.097164676,5.3356085,5.5911527,4.9269323,0.66422033,1.1244712,0.5199431,6242.8237,2.0119,5726.957394487439,1.0,0.9471188681801683,0.8982789516573223
4186792020603510144,293.88938336921467,-12.253200697087122,8.657007649953519,0.022654818,5.966538,6.517759,5.2631226,1.2546363,0.97672164,0.12082532,4906.034,10.4638,4204.245366064271,1.0,0.8265487177085915,0.6870773648010988
4225598836822831360,307.4128129463103,-2.8856284168606123,16.879675482688768,0.14244452,4.580437,5.1530886,3.873105,1.2799835,0.847563,0.648729,4753.9736,11.3206,4157.5519054928845,1.0,0.8221921308283391,0.6791033099283078
4254395871029677952,286.5621591057804,-4.882960200216354,25.640893345717437,0.42107457,3.4336429,3.402268,3.4494903,-0.047222376,2.349142,2.5767565,10110.013,2.7924,10755.264274928642,0.7729821123657885,0.8440825158842078,1.0
4277624291086831744,274.02319173267955,2.377391553408376,4.148170682604949,0.0652028,4.836709,6.3847923,3.6095092,2.775283,0.90099436,0.4460419,,,2531.13642455229,1.0,0.628611012965712,0.28593741006842427
4311955167308733568,283.62066860898494,10.632451165887076,2.315264689475712,0.056827173,5.627257,7.7388616,4.2444754,3.4943862,0.8800688,0.34122247,,,2135.471842495477,1.0,0.5623046513908129,0.12353925672970753
4312637517357693696,286.7441618782075,11.071116119072084,,,5.472277,5.0222816,5.0739923,-0.051710606,,51.947388,,,10819.755175436594,0.7715963302951186,0.8432243095236207,1.0
4325706656113783680,247.4456746512309,-14.5508245572879,9.11816102510978,0.28957328,5.432307,5.859202,4.8404155,1.0187864,5.5336204,1.480828,,,4698.080679167542,1.0,0.8698708825392744,0.7649391822485326
4341925483417630080,241.90154000422788,-12.74552252739328,8.04242514658624,0.05830776,5.7531447,5.755197,5.7032223,0.051974773,0.8140201,0.2964947,9624.822,3.4008,9519.971505898964,0.8045827471450607,0.8634751138943041,1.0
4348404390042854912,243.0306833035025,-8.547581759457774,12.725823890032231,0.08878889,5.401822,5.4585857,5.277063,0.18152285,1.1880322,0.48072153,,,8308.817743101634,0.8510735631302839,0.8914158091035265,1.0
4351747145908107648,246.9310739802612,-7.598612097215736,5.840739020989461,0.17093216,4.255892,5.4788637,3.1531093,2.3257544,0.94120896,0.68130726,5257.4326,78.2851,2864.863559054657,1.0,0.6769235308914316,0.3930456595604115
4375738420908692992,264.78563536347576,2.027948679433543,9.62711133181714,0.02635722,5.975277,6.488671,5.300677,1.187994,0.94330454,0.13932936,5409.4233,8.16,4332.420126128878,1.0,0.8382634488354037,0.7083831285972014
2057982375009189632,305.9349011769661,37.47644802776922,2.712041370155035,0.05030497,5.892078,5.783214,6.0528297,-0.26961565,1.0406665,0.50595576,18068.148,5.2292,15535.279212376883,0.704564017242774,0.8008799689948031,1.0
2065606182478642560,314.2934778722158,41.16710101968394,7.956829648283635,0.57401973,3.88561,3.9230764,3.8426323,0.0804441,11.494776,5.228806,,,9221.157823793856,0.8141467894178533,0.8692790174340821,1.0
2136367795902071808,291.8580758093805,52.320318462723215,8.78798291307592,0.090781,5.727995,5.7119794,5.6966963,0.015283108,1.5979465,0.83364713,9855.801,3.0689,9938.51463765204,0.7926312921108389,0.856180249890583,1.0
2183511418533608064,308.27754876585936,54.45698384273489,1.7413775239048708,0.019549241,5.7316947,7.0513773,4.5882645,2.4631128,0.75407726,0.13981952,,,2753.706520768479,1.0,0.6614868732387228,0.3596621629158531
2186922756433246592,307.3630013529543,56.06821512265015,3.2713712941931985,0.09830037,5.959072,5.850195,5.900948,-0.050753117,1.4730929,0.5510766,,,10805.924645131234,0.7718917440648446,0.8434073134115123,1.0
2195115561168483712,311.32320634108095,61.84241929401267,69.597553957676,0.1278597,3.1779127,3.7924182,2.6057148,1.1867034,3.0052545,1.0394862,,,4334.983320494027,1.0,0.838494164975469,0.7088007858338444
2203631347450816768,326.8553069778464,60.69267851310576,7.897844915811675,0.08070355,4.843841,5.78639,3.8799317,1.9064581,1.2093328,0.63567793,,,3269.5175544118915,1.0,0.7284617766957479,0.49972027531686863
2210840501590321792,356.9783909833153,67.80680198766605,10.462929303116637,0.07455778,5.031558,5.0358152,5.0140295,0.021785736,0.8175041,0.5681629,9424.357,3.5013,9861.37043901536,0.7947226217253308,0.8574601651138418,1.0
2215178933954312448,351.8208982409511,70.3597628948934,15.389084419346933,0.04110272,5.571363,5.645305,5.4184523,0.2268529,0.86380476,0.37462687,7968.45,2.315,7960.842924993057,0.8697963037127548,0.9024805945204453,1.0
2220601656582906880,319.8426438315253,64.87188332691034,2.4791347878930456,0.07029035,4.87215,4.9160805,4.7563686,0.15971184,0.8306425,0.68306273,,,8488.51454378756,0.842618935546033,0.886384766138148,1.0
2277996747665651968,307.87681882426995,74.9545493625709,8.57893800302191,0.29674217,5.1648555,5.2100844,5.0795817,0.1305027,2.953335,2.4066603,9583.265,4.7839,8743.077134273683,0.8317579131237313,0.8798895679192107,1.0
2297484663555075712,321.20761093302605,80.52477094576236,8.548676807842162,0.027887128,5.7204647,6.1919746,5.076017,1.1159577,0.74172044,0.1568933,5041.596,10.301,4480.5304533880535,1.0,0.8513760948321359,0.7320049683334727
2324936647106235520,355.15847464639023,-32.07336223093121,11.273704291817005,0.08165892,5.0420637,5.5321007,4.397695,1.1344056,0.9300224,0.46817258,5038.8623,10.952,4441.596185174625,1.0,0.8479716066797223,0.7258942503533193
2363787791689843968,6.590723522129612,-18.693683909210637,3.2623328923971746,0.11094656,5.3510394,6.5288887,4.283874,2.2450147,0.9372767,0.6063994,,,2934.60315490275,1.0,0.6863055807899808,0.4129891305964141
2378164524697475712,349.2866792552162,-28.438722131790374,2.513064900637148,0.08901728,5.429002,6.499454,4.3884044,2.1110497,1.921834,0.5075526,,,3058.340968082823,1.0,0.7024160938489155,0.44666691154440574
2398487519668274048,345.6840973553736,-20.87128808486094,13.601390642919304,0.045073677,5.718857,6.197959,5.075078,1.1228809,1.2150316,0.2364866,,,4465.835257513325,1.0,0.8500946067848468,0.7297066320790488
2399702857974158336,343.5239039875574,-19.175167884725607,6.767574519779295,0.027907398,5.7822623,6.629106,4.871561,1.757545,0.8903851,0.13021883,,,3443.1991016471397,1.0,0.748651842758116,0.5397768925725928
2429415922764859392,2.072898155266828,-8.824266634446369,9.011463712285307,0.04313753,5.7160897,6.227563,5.044772,1.1827908,1.1186657,0.23206879,4698.146,10.8552,4342.773405470913,1.0,0.8391945232728453,0.7100681662253256
2463219858004414592,30.112143793029496,-8.52394229316763,6.0834207070871225,0.21813886,3.9534924,5.69411,2.79267,2.90144,1.4404682,1.2249149,,,2451.2575396575985,1.0,0.616102186159208,0.2568325144103068
2470140321630664064,17.148438895614227,-10.182882334720633,27.060320608827386,0.17985578,3.1326482,3.8601105,2.5125904,1.3475201,2.5660274,0.9951983,,,4038.268317899384,1.0,0.8108366801857163,0.6581848004966907
2552925644460225152,12.099107075154986,5.27553944692346,134.49484768931154,0.057815686,5.467689,5.9383683,4.828774,1.1095943,1.0807776,0.3337199,4859.2896,0.7622,4494.1273537257875,1.0,0.8525580684565712,0.7341229039039878
2577061092921353984,18.43349811596532,7.575124155405294,24.459463797530493,0.116870046,5.156254,5.288359,4.915102,0.37325716,1.1243182,0.62967545,7349.0825,2.0824,7025.926790482721,0.9481817187762958,0.9477246914098145,1.0
2602755064754413312,337.6617373304568,-10.678087030615703,15.824662136288728,0.41455892,4.8087635,4.793043,4.833224,-0.040180683,3.5703409,2.5688949,,,10655.795167667307,0.7751618120632496,0.845431043439777,1.0
2627145187596080512,332.6409274763879,-4.266840375389542,10.395707771792685,0.043892216,5.7496624,6.223266,5.1163797,1.1068864,1.1033506,0.22811504,5047.42,8.3597,4499.939766493685,1.0,0.8530622486976772,0.7350257670733649
2643278837107816192,357.3644634077819,1.0760072469746789,10.63840691263932,0.06764344,5.7409463,5.816083,5.5797653,0.23631763,0.85504645,0.27711815,8183.028,3.2424,7892.17986096017,0.87393597937261,0.9049130922305051,1.0
2644999744602655232,350.88341148086187,0.2913866634315785,3.181630965266784,0.047281776,5.673884,6.578271,4.7373066,1.8409643,1.2434021,0.21923603,,,3343.6264141656393,1.0,0.7372048832612755,0.5171747053647372
2694414129322277504,324.8884790718447,2.243189215538977,13.215497350778977,0.089242965,4.8169093,5.3382506,4.149042,1.1892085,0.98940396,0.6311185,4884.162,10.9478,4330.010970659875,1.0,0.8380464734430276,0.7079902781061984
